Time (Sec);S1;S11;S17;S18;S2;S20;S24;S25;S26;S33;S34;S35;S41;S42;S43;S46;S47;S48;S49;S50;S51;S7;
0.0;19159.9999;19160.0;19160.0;19159.9999;19159.9999;19159.9999;19159.9999;19159.9999;19160.0;19159.9999;19159.9999;19160.0;19159.9999;19159.9999;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;
35.58700000000001;19159.986439199998;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.962086399988;19159.96069759999;19159.96069759999;19159.9917632;
35.58700000000001;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.962086399988;19159.96069759999;19159.96069759999;19159.9917632;
35.59558400000001;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.958883199986;19159.96069759999;19159.96069759999;19159.9917632;
35.59558400000001;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.9917632;
35.598721333333344;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
39.99900000000001;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.985491999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
39.99900000000001;19159.9798088;19159.90556959999;19159.9917632;19159.985591999997;19159.9865392;19159.985591999997;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
40.00000000000001;19159.9798088;19159.90556959999;19159.9917632;19159.985491999996;19159.9865392;19159.985591999997;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
40.00000000000001;19159.9798088;19159.90556959999;19159.9917632;19159.978387999996;19159.9865392;19159.985591999997;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
40.001000000000005;19159.9798088;19159.90556959999;19159.9917632;19159.978387999996;19159.9865392;19159.985491999996;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
40.001000000000005;19159.9798088;19159.90556959999;19159.9917632;19159.978387999996;19159.9865392;19159.978387999996;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.96069759999;19159.989704;
40.00867333333334;19159.9798088;19159.90556959999;19159.9917632;19159.978387999996;19159.9865392;19159.978387999996;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.957265599987;19159.989704;
40.00867333333334;19159.9798088;19159.90556959999;19159.9917632;19159.978387999996;19159.9865392;19159.978387999996;19159.978387999996;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.985591999997;19159.985591999997;19159.9917632;19159.968196800004;19159.95217279999;19159.95217279999;19159.954620799985;19159.96069759999;19159.953003199986;19159.989704;
